subject,TR,BOLD,hemisphere,faces
115825,2246,"[11303.80859375 12782.75878906 12652.13183594 ... 12090.11816406
 11017.46875    11640.05859375]",LH,[0.]
115825,2247,"[11616.20898438 12633.50585938 12229.375      ... 12127.65429688
 10754.42285156 11810.19335938]",LH,[0.]
115825,2248,"[10957.24707031 12671.79199219 12314.2890625  ... 11840.33398438
 10849.36914062 11569.36035156]",LH,[0.]
115825,2249,"[10604.42382812 12735.43457031 12565.30761719 ... 11461.4453125
 10445.50390625 11031.125     ]",LH,[0.]
115825,2250,"[11111.41992188 12393.45019531 12313.21972656 ... 11867.18847656
 10624.11523438 11251.96777344]",LH,[0.]
115825,2251,"[10963.00488281 12328.69433594 12219.49023438 ... 11732.68261719
 10859.83105469 11384.2421875 ]",LH,[0.]
115825,2252,"[10989.07714844 12393.92578125 12509.81445312 ... 11955.4296875
 10974.42089844 11574.32519531]",LH,[1.]
115825,2253,"[11029.01074219 12545.84277344 12257.87988281 ... 11885.39941406
 10730.74609375 11480.10644531]",LH,[1.]
115825,2254,"[11002.86914062 12379.46386719 12160.9765625  ... 12151.33789062
 11074.48632812 11747.50292969]",LH,[1.]
115825,2255,"[11134.47558594 12452.60058594 12032.01660156 ... 11732.60351562
 10573.078125   11404.45605469]",LH,[0.]
115825,2256,"[11236.06835938 12428.29492188 12335.32910156 ... 12271.72070312
 11133.10644531 11765.93945312]",LH,[1.]
115825,2257,"[11228.60351562 12794.234375   12729.91015625 ... 11909.38183594
 10870.20410156 11483.96679688]",LH,[1.]
115825,2258,"[11457.90234375 12726.41113281 12409.21289062 ... 12246.8359375
 11267.62988281 11974.28515625]",LH,[0.]
115825,2259,"[11142.49121094 12535.27050781 12473.94921875 ... 12262.57714844
 11066.62304688 11897.16308594]",LH,[0.]
115825,2260,"[11564.3515625  12494.13378906 12370.50292969 ... 11846.91113281
 10717.91894531 11576.421875  ]",LH,[0.]
115825,2261,"[11189.0390625  12425.52929688 12340.57226562 ... 11801.09960938
 10775.34375    11362.18359375]",LH,[1.]
115825,2262,"[11251.52734375 12798.43164062 12525.60839844 ... 12056.02148438
 11288.96191406 11895.39257812]",LH,[1.]
115825,2263,"[10898.265625   12348.30078125 12320.99023438 ... 11903.95703125
 10951.78710938 11525.93359375]",LH,[1.]
115825,2264,"[11664.8671875  12482.49902344 12482.91601562 ... 12301.14355469
 11137.78515625 11941.39648438]",LH,[1.]
115825,2265,"[11283.9453125  12553.6328125  12537.01660156 ... 12077.20605469
 11044.54199219 11632.65722656]",LH,[1.]
115825,2266,"[11126.38378906 12129.17578125 11982.83496094 ... 12074.87597656
 11055.86132812 11742.76464844]",LH,[0.]
115825,2267,"[10806.96289062 12186.11425781 12208.30761719 ... 11627.77832031
 10530.47265625 11436.06835938]",LH,[1.]
115825,2268,"[11228.30664062 12693.06054688 12525.68359375 ... 11716.328125
 10791.52539062 11456.8203125 ]",LH,[0.]
115825,2269,"[11035.4375     12460.51855469 12472.1484375  ... 11577.93652344
 10861.2421875  11215.65039062]",LH,[1.]
115825,2270,"[10866.0703125  12243.30371094 12252.51464844 ... 11737.41992188
 10773.296875   11452.33007812]",LH,[1.]
115825,2271,"[11227.890625   12509.16992188 12240.15234375 ... 12176.24707031
 11321.62207031 11892.30859375]",LH,[1.]
115825,2272,"[11372.86230469 12362.02246094 12036.58300781 ... 12282.27539062
 11191.36816406 11929.87304688]",LH,[0.]
115825,2273,"[11393.31152344 12464.96972656 12403.61523438 ... 12008.54003906
 10984.8125     11614.5625    ]",LH,[1.]
115825,2274,"[11331.80371094 12615.53320312 12262.5        ... 11555.91210938
 10360.34667969 11083.06347656]",LH,[0.]
115825,2275,"[11002.48632812 12325.40625    12095.02636719 ... 11847.88476562
 10854.86621094 11600.09179688]",LH,[0.]
115825,2276,"[11169.31835938 12186.94238281 12154.67578125 ... 11476.36621094
 10387.05761719 11050.08398438]",LH,[0.]
115825,2277,"[11382.67089844 12396.21484375 12340.23632812 ... 12237.16894531
 11161.33007812 11782.10351562]",LH,[0.]
115825,2278,"[11068.20019531 12460.9453125  12278.57617188 ... 11932.57714844
 11116.15332031 11630.03710938]",LH,[0.]
115825,2279,"[11057.1796875  12549.17578125 12308.15429688 ... 11871.79296875
 10831.31542969 11493.60839844]",LH,[0.]
115825,2280,"[11086.90917969 12564.27148438 12509.89355469 ... 12254.66210938
 11142.22851562 11874.30175781]",LH,[0.]
115825,2281,"[11136.55957031 12780.17871094 12605.25488281 ... 12090.09277344
 11126.40625    11654.95507812]",LH,[0.]
115825,2282,"[11226.82617188 12792.79882812 12564.30175781 ... 11774.17578125
 10727.81152344 11528.45898438]",LH,[0.]
115825,2283,"[11058.83105469 12283.28613281 12062.84179688 ... 12513.77636719
 11242.69433594 12032.12890625]",LH,[1.]
115825,2284,"[11326.30175781 12464.04589844 12272.07421875 ... 12202.75292969
 11122.02832031 11719.13867188]",LH,[0.]
115825,2285,"[11055.453125   12498.48730469 12299.65527344 ... 11964.68652344
 10930.14550781 11703.38476562]",LH,[0.]
115825,2286,"[11208.52441406 12729.49511719 12690.89160156 ... 12059.96289062
 11049.84375    11640.20410156]",LH,[0.]
115825,2287,"[11207.43847656 12506.40136719 12393.84667969 ... 12069.13476562
 11179.32519531 11808.27734375]",LH,[0.]
115825,2288,"[11379.296875   12731.94726562 12434.01074219 ... 12018.88671875
 11128.57617188 11584.60546875]",LH,[0.]
115825,2289,"[11096.30175781 12476.42089844 12497.01855469 ... 12367.48144531
 11019.3125     11656.56445312]",LH,[0.]
115825,2290,"[11175.14550781 12557.73535156 12184.84179688 ... 11947.69921875
 10841.29785156 11406.77539062]",LH,[0.]
115825,2291,"[11340.1796875  12470.28613281 12444.10839844 ... 11626.66015625
 10342.53417969 10984.94140625]",LH,[0.]
115825,2292,"[11012.30175781 12498.68652344 12288.29882812 ... 11682.21386719
 10834.15136719 11466.76367188]",LH,[0.]
115825,2293,"[11478.55273438 12473.42773438 12296.94824219 ... 11733.02636719
 10868.78222656 11493.41796875]",LH,[0.]
115825,2294,"[11233.75585938 12822.52734375 12708.72949219 ... 11865.16992188
 10722.10742188 11430.60449219]",LH,[0.]
115825,2295,"[10851.31347656 12450.921875   12301.20019531 ... 12174.11035156
 11254.40039062 11800.14355469]",LH,[0.]
115825,2296,"[10922.75878906 12488.97949219 12331.80175781 ... 12090.078125
 11068.09570312 11641.95410156]",LH,[0.]
115825,2297,"[10647.04003906 12308.26660156 12320.11914062 ... 11922.98242188
 10789.32714844 11525.03320312]",LH,[0.]
115825,2298,"[11259.49023438 12468.08007812 12318.44238281 ... 11666.87207031
 10541.87402344 11405.87792969]",LH,[0.]
115825,2299,"[11061.63964844 12292.00878906 12251.6796875  ... 12027.00585938
 11335.45605469 11682.71582031]",LH,[0.]
115825,2300,"[11316.81640625 12577.75976562 12181.89453125 ... 12389.19238281
 11103.59375    11903.22949219]",LH,[0.]
115825,2301,"[11298.39550781 12465.11816406 12211.78515625 ... 12419.87792969
 11163.43554688 11792.23925781]",LH,[0.]
115825,2302,"[11114.06542969 12054.01464844 12056.04589844 ... 11878.57714844
 10870.64550781 11627.31933594]",LH,[0.]
115825,2303,"[11527.36621094 12346.82421875 12160.1484375  ... 11817.25
 10852.25097656 11424.70214844]",LH,[0.]
115825,2304,"[11254.63964844 12571.01855469 12544.30957031 ... 12054.15234375
 10999.05273438 11602.01855469]",LH,[0.]
115825,2305,"[10918.921875   12824.03710938 12700.05664062 ... 12388.27050781
 11232.77539062 11883.76269531]",LH,[0.]
115825,2306,"[11042.89160156 12599.54589844 12441.36621094 ... 12234.04296875
 11190.72753906 11666.81152344]",LH,[0.]
115825,2307,"[11408.40917969 12688.27636719 12589.42382812 ... 12378.53417969
 11208.05371094 11917.33984375]",LH,[0.]
115825,2308,"[11296.61035156 12455.70605469 12386.13867188 ... 12607.99609375
 11465.35351562 12231.72558594]",LH,[0.]
115825,2309,"[11277.47265625 12782.87890625 12537.59375    ... 12125.17773438
 11164.11328125 11640.65039062]",LH,[0.]
115825,2310,"[11365.79003906 12620.01660156 12511.42089844 ... 12260.78613281
 11075.15820312 11778.75      ]",LH,[0.]
115825,2311,"[11135.29394531 12295.06054688 12269.20898438 ... 12093.64453125
 10770.22851562 11714.57128906]",LH,[0.]
115825,2312,"[11452.45019531 12556.50585938 12626.43554688 ... 11963.19628906
 10941.72167969 11572.03027344]",LH,[0.]
115825,2313,"[11210.39746094 12828.37304688 12688.39355469 ... 12403.31835938
 11313.07910156 12079.11621094]",LH,[0.]
115825,2314,"[11279.74316406 12353.59863281 12385.06152344 ... 12045.47167969
 10855.20410156 11599.40234375]",LH,[0.]
115825,2315,"[11153.64160156 12539.11523438 12356.66894531 ... 12001.43164062
 11065.06933594 11653.33203125]",LH,[0.]
115825,2316,"[11195.02832031 12479.87402344 12367.92578125 ... 11889.03710938
 11036.51074219 11502.33691406]",LH,[0.]
115825,2317,"[11375.20019531 12632.02929688 12387.39355469 ... 12125.26660156
 11140.6875     11651.82910156]",LH,[0.]
115825,2318,"[11248.0859375  12369.61328125 12443.63964844 ... 11979.34960938
 11119.0859375  11491.35644531]",LH,[0.]
115825,2319,"[11017.625      12327.56640625 12255.640625   ... 11873.92871094
 10983.7265625  11407.5       ]",LH,[0.]
115825,2320,"[11159.45410156 12343.63867188 12213.8515625  ... 11632.28417969
 10534.93652344 11068.76367188]",LH,[0.]
115825,2321,"[10901.70507812 12374.64453125 12220.36230469 ... 11918.28808594
 11022.00585938 11530.30664062]",LH,[0.]
115825,2322,"[11200.37011719 12385.95410156 12363.88964844 ... 11638.00878906
 10580.04199219 11284.47558594]",LH,[0.]
115825,2323,"[10880.70605469 12474.49023438 12476.09472656 ... 11682.98242188
 10510.04882812 11284.89355469]",LH,[0.]
115825,2324,"[10946.96191406 12315.37695312 12177.41699219 ... 11716.06347656
 10798.40722656 11467.68457031]",LH,[0.]
115825,2325,"[11354.78320312 12566.33105469 12339.38671875 ... 12122.74121094
 11067.9921875  11729.69726562]",LH,[0.]
115825,2326,"[11124.86816406 12344.93554688 12400.58886719 ... 11869.71972656
 10610.57617188 11252.6640625 ]",LH,[0.]
115825,2327,"[11154.43945312 12582.98144531 12537.29199219 ... 12620.72265625
 11191.79882812 12178.13769531]",LH,[0.]
115825,2328,"[11243.41894531 12390.8125     12221.37402344 ... 11816.42285156
 10821.49804688 11369.01171875]",LH,[0.]
115825,2329,"[11124.57128906 12466.20703125 12339.21191406 ... 11729.58105469
 10700.8359375  11333.65136719]",LH,[0.]
115825,2330,"[11170.11621094 12576.31542969 12355.16113281 ... 11872.65136719
 10617.33691406 11173.609375  ]",LH,[0.]
115825,2331,"[11092.08105469 12347.54785156 12333.57910156 ... 11467.58398438
 10517.02734375 11080.70117188]",LH,[0.]
115825,2332,"[10874.58789062 12407.47753906 12250.86425781 ... 12125.734375
 10994.04492188 11643.34667969]",LH,[0.]
115825,2333,"[10925.85742188 12452.40136719 12295.20800781 ... 11989.65136719
 10769.67675781 11652.29101562]",LH,[0.]
115825,2334,"[11268.85058594 12539.50683594 12263.00097656 ... 12247.91113281
 10890.81054688 11788.65429688]",LH,[0.]
115825,2335,"[11205.75683594 12396.56640625 12336.21191406 ... 12056.69140625
 10873.0078125  11592.07519531]",LH,[0.]
115825,2336,"[11146.17089844 12742.12695312 12553.34082031 ... 11877.10742188
 10955.00683594 11508.01953125]",LH,[0.]
115825,2337,"[11388.19238281 12624.64355469 12554.31640625 ... 11984.29394531
 10947.86523438 11609.51074219]",LH,[0.]
115825,2338,"[11096.61230469 12621.73046875 12502.9453125  ... 12464.27441406
 11424.7578125  12167.15722656]",LH,[0.]
115825,2339,"[11436.17578125 12628.05273438 12452.13574219 ... 11974.20996094
 11053.69726562 11632.70507812]",LH,[0.]
115825,2340,"[11572.1484375  12558.42089844 12608.6328125  ... 12053.42285156
 10939.296875   11694.74121094]",LH,[0.]
115825,2341,"[11135.60351562 12430.91113281 12258.90332031 ... 12107.19726562
 11091.59863281 11701.83300781]",LH,[1.]
115825,2342,"[11265.44921875 12543.88671875 12458.59277344 ... 12312.52929688
 11297.22851562 11966.75585938]",LH,[0.]
115825,2343,"[11128.53320312 12482.13964844 12281.62695312 ... 11927.90429688
 10769.9453125  11543.41308594]",LH,[0.]
115825,2344,"[11187.91992188 12348.61132812 12250.57226562 ... 11885.50488281
 10898.44335938 11637.80175781]",LH,[0.]
115825,2345,"[11178.04394531 12376.85839844 12226.95800781 ... 12213.5859375
 11163.43261719 11634.53320312]",LH,[0.]
115825,2346,"[11395.86816406 12205.94921875 12331.06835938 ... 12049.94921875
 10671.50585938 11514.328125  ]",LH,[0.]
115825,2347,"[11209.01953125 12249.88671875 12049.12207031 ... 12179.48046875
 11266.35839844 11884.55761719]",LH,[0.]
115825,2348,"[11099.85546875 12581.95605469 12211.58886719 ... 12137.96679688
 10823.828125   11566.41308594]",LH,[1.]
115825,2349,"[11203.54101562 12741.95507812 12542.20996094 ... 12232.72167969
 11048.60449219 11858.12207031]",LH,[0.]
115825,2350,"[11105.83984375 12225.80957031 12328.20117188 ... 11807.25878906
 10779.64257812 11267.16699219]",LH,[0.]
115825,2351,"[11231.60351562 12560.921875   12408.87890625 ... 11963.36425781
 10618.09277344 11443.35449219]",LH,[0.]
115825,2352,"[11034.1484375  12531.52246094 12458.95605469 ... 11871.59960938
 10931.37988281 11477.48828125]",LH,[1.]
115825,2353,"[11294.38183594 12162.77832031 12146.60742188 ... 12410.17578125
 11252.11230469 11911.49511719]",LH,[0.]
115825,2354,"[11325.52050781 12207.58691406 12230.70605469 ... 12216.3515625
 10906.1640625  11649.59570312]",LH,[1.]
115825,2355,"[10932.17773438 12371.61035156 12184.96972656 ... 11955.87988281
 10788.48730469 11483.10351562]",LH,[1.]
115825,2356,"[11188.97851562 12884.07128906 12577.20703125 ... 11943.52539062
 10977.69628906 11653.01660156]",LH,[1.]
115825,2357,"[11294.19140625 12629.49707031 12339.35058594 ... 12259.49023438
 11247.78613281 11762.07714844]",LH,[0.]
115825,2358,"[10945.91503906 12338.09472656 12207.47558594 ... 11748.57128906
 10763.74902344 11276.74804688]",LH,[0.]
115825,2359,"[10803.29785156 12513.33398438 12430.97558594 ... 12293.00976562
 11280.11816406 11780.49121094]",LH,[0.]
115825,2360,"[10769.76171875 12780.18457031 12599.94628906 ... 12128.05761719
 10991.98730469 11758.67089844]",LH,[0.]
115825,2361,"[10846.06738281 12204.61523438 12188.37207031 ... 11926.72167969
 10754.13769531 11604.18457031]",LH,[1.]
115825,2362,"[11043.11621094 12401.91503906 12288.27929688 ... 11733.00976562
 10666.37597656 11330.11230469]",LH,[0.]
115825,2363,"[11411.9140625  12424.12695312 12385.28417969 ... 11924.6640625
 10890.36230469 11463.23046875]",LH,[0.]
115825,2364,"[11199.51171875 12452.29882812 12308.20410156 ... 12029.9375
 10991.92578125 11681.15136719]",LH,[0.]
115825,2365,"[11409.55566406 12179.         12157.70214844 ... 11718.58984375
 10919.87402344 11390.3203125 ]",LH,[0.]
115825,2366,"[11444.42480469 12552.35058594 12410.46582031 ... 12033.16308594
 10957.85644531 11574.21386719]",LH,[0.]
115825,2367,"[11063.22460938 12560.09472656 12382.75878906 ... 12141.12597656
 10988.75976562 11620.41308594]",LH,[0.]
115825,2368,"[11162.86816406 12427.90429688 12170.48046875 ... 11957.25488281
 10889.30761719 11731.61816406]",LH,[0.]
115825,2369,"[11476.95410156 12360.16992188 12199.26757812 ... 11766.2265625
 10629.51367188 11328.55566406]",LH,[0.]
115825,2370,"[10897.07128906 12410.76269531 12298.12011719 ... 11955.0625
 10758.40429688 11517.17773438]",LH,[0.]
115825,2371,"[11096.55175781 12686.18261719 12542.46679688 ... 12093.3125
 10941.41015625 11638.20410156]",LH,[0.]
115825,2372,"[11472.34960938 12124.95117188 11993.89355469 ... 12020.25195312
 10780.14648438 11500.86328125]",LH,[0.]
115825,2373,"[10949.06347656 12108.17382812 11921.43359375 ... 11930.73632812
 10963.34960938 11617.17675781]",LH,[0.]
115825,2374,"[11279.4453125  12731.13964844 12324.59082031 ... 11996.54199219
 11368.19140625 11697.47753906]",LH,[0.]
115825,2375,"[11345.71191406 12806.61035156 12705.85742188 ... 12309.19628906
 11189.98046875 11839.79101562]",LH,[0.]
115825,2376,"[11138.01855469 12391.296875   12277.56347656 ... 12159.046875
 10969.37011719 11668.30078125]",LH,[0.]
115825,2377,"[11355.62304688 12618.94433594 12472.34960938 ... 12079.73925781
 10959.35253906 11472.76855469]",LH,[0.]
115825,2378,"[11239.078125   12719.47558594 12702.26757812 ... 11969.52636719
 10692.11914062 11531.18554688]",LH,[0.]
115825,2379,"[10923.32128906 12363.77246094 12307.14355469 ... 12250.41210938
 11093.43066406 11712.78710938]",LH,[0.]
115825,2380,"[11216.07226562 12533.11425781 12354.89257812 ... 12070.75878906
 10508.21875    11387.34863281]",LH,[0.]
115825,2381,"[11045.95410156 12298.62597656 12201.37402344 ... 11839.45996094
 11265.67773438 11564.98925781]",LH,[0.]
115825,2382,"[11016.76660156 12299.70117188 12124.11132812 ... 12085.96777344
 10950.96191406 11704.86816406]",LH,[0.]
115825,2383,"[11308.38183594 12634.40429688 12487.828125   ... 12242.70898438
 11051.26367188 11738.73730469]",LH,[0.]
115825,2384,"[10968.31445312 12218.44238281 12223.32324219 ... 12333.53417969
 11080.26953125 11843.45996094]",LH,[0.]
115825,2385,"[11358.20019531 12326.81152344 12343.72070312 ... 12186.39160156
 10754.63769531 11620.92480469]",LH,[1.]
115825,2386,"[11069.94335938 12186.64941406 12168.09667969 ... 12258.58203125
 11141.04101562 11898.62792969]",LH,[0.]
115825,2387,"[11368.49804688 12601.47851562 12268.69335938 ... 12077.60449219
 10967.70800781 11795.98339844]",LH,[0.]
115825,2388,"[11270.03027344 12486.19433594 12422.70507812 ... 11792.51171875
 10665.89453125 11313.67285156]",LH,[0.]
115825,2389,"[11042.57324219 12313.83691406 12389.44433594 ... 11365.29199219
 10551.19726562 11002.546875  ]",LH,[0.]
115825,2390,"[11244.28613281 12648.89746094 12473.765625   ... 11579.57226562
 10693.41308594 11202.42675781]",LH,[0.]
115825,2391,"[10952.62207031 12310.13183594 12286.68554688 ... 11847.73535156
 10828.26074219 11338.99902344]",LH,[1.]
115825,2392,"[11134.47558594 12282.56054688 12300.63769531 ... 11934.55957031
 10833.02832031 11510.12109375]",LH,[0.]
115825,2393,"[11204.01464844 12359.66503906 12310.40429688 ... 12109.49414062
 11210.12988281 11913.69335938]",LH,[1.]
115825,2394,"[11097.32910156 12615.24902344 12510.10449219 ... 11786.99316406
 10715.33691406 11430.08105469]",LH,[1.]
115825,2395,"[10864.5703125  12597.34570312 12333.79492188 ... 12093.09472656
 10856.25683594 11549.59375   ]",LH,[1.]
115825,2396,"[11250.93945312 12419.13671875 12183.98242188 ... 11663.88378906
 10879.98046875 11257.59570312]",LH,[1.]
115825,2397,"[11172.26269531 12593.58886719 12125.16113281 ... 12013.40820312
 10725.39550781 11250.84277344]",LH,[1.]
115825,2398,"[11335.71875    12550.28125    12270.43945312 ... 12047.21972656
 11046.51367188 11595.04003906]",LH,[1.]
115825,2399,"[10982.59863281 12615.94238281 12482.74121094 ... 12058.24804688
 10932.87988281 11639.50390625]",LH,[0.]
115825,2400,"[11435.32128906 12469.58886719 12283.25390625 ... 12054.90625
 11259.18066406 11780.65820312]",LH,[0.]
115825,2401,"[11488.66113281 12661.01074219 12418.89257812 ... 12519.86816406
 11344.05371094 12028.10546875]",LH,[1.]
115825,2402,"[11050.38183594 12551.52734375 12529.30273438 ... 12461.99707031
 11536.87304688 12067.32617188]",LH,[1.]
